indicator,value,country_code,country,year
"Net primary income (BoP, current US$)",-136095443.89061,PAK,Pakistan,1976
"Net primary income (BoP, current US$)",-172195293.805577,SWE,Sweden,1976
"Net primary income (BoP, current US$)",15970000000.0,USA,United States,1976
Population density (people per sq. km of land area),8.9822866798085,ARE,United Arab Emirates,1976
Population density (people per sq. km of land area),550.452339248675,BGD,Bangladesh,1976
Population density (people per sq. km of land area),2.57874110217067,CAN,Canada,1976
Population density (people per sq. km of land area),119.721406655653,DNK,Denmark,1976
Population density (people per sq. km of land area),39.6029233010196,EGY,"Egypt, Arab Rep.",1976
Population density (people per sq. km of land area),214.459919144084,IND,India,1976
Population density (people per sq. km of land area),11.0231849728873,NOR,Norway,1976
Population density (people per sq. km of land area),89.2931792237443,PAK,Pakistan,1976
Population density (people per sq. km of land area),14.9630490956072,QAT,Qatar,1976
Population density (people per sq. km of land area),20.03773943559,SWE,Sweden,1976
Population density (people per sq. km of land area),23.8056504231922,USA,United States,1976
Population growth (annual %),15.1391612590079,ARE,United Arab Emirates,1976
Population growth (annual %),2.23844337840716,BGD,Bangladesh,1976
Population growth (annual %),1.31580656558804,CAN,Canada,1976
Population growth (annual %),0.251350791765536,DNK,Denmark,1976
Population growth (annual %),2.24087105599927,EGY,"Egypt, Arab Rep.",1976
Population growth (annual %),2.30466453814435,IND,India,1976
Population growth (annual %),0.469013919500022,NOR,Norway,1976
Population growth (annual %),2.974684660386,PAK,Pakistan,1976
Population growth (annual %),5.56348178593974,QAT,Qatar,1976
Population growth (annual %),0.363686099368844,SWE,Sweden,1976
Population growth (annual %),0.950220048994522,USA,United States,1976
"Pupil-teacher ratio, preprimary",5.52555990219116,NOR,Norway,1976
"Pupil-teacher ratio, preprimary",37.7368392944336,QAT,Qatar,1976
"Pupil-teacher ratio, primary",16.3607006072998,ARE,United Arab Emirates,1976
"Pupil-teacher ratio, primary",50.2992401123047,BGD,Bangladesh,1976
"Pupil-teacher ratio, primary",35.3586692810059,EGY,"Egypt, Arab Rep.",1976
"Pupil-teacher ratio, primary",42.1130485534668,IND,India,1976
"Pupil-teacher ratio, primary",40.1872901916504,PAK,Pakistan,1976
"Pupil-teacher ratio, primary",18.8618202209473,QAT,Qatar,1976
"Pupil-teacher ratio, primary",20.4381198883057,SWE,Sweden,1976
Total greenhouse gas emissions (kt of CO2 equivalent),70352.6192,ARE,United Arab Emirates,1976
Total greenhouse gas emissions (kt of CO2 equivalent),113276.59,BGD,Bangladesh,1976
Total greenhouse gas emissions (kt of CO2 equivalent),580939.23,CAN,Canada,1976
Total greenhouse gas emissions (kt of CO2 equivalent),77771.4084,DNK,Denmark,1976
Total greenhouse gas emissions (kt of CO2 equivalent),70997.765,EGY,"Egypt, Arab Rep.",1976
Total greenhouse gas emissions (kt of CO2 equivalent),852598.24,IND,India,1976
Total greenhouse gas emissions (kt of CO2 equivalent),62913.679,NOR,Norway,1976
Total greenhouse gas emissions (kt of CO2 equivalent),102278.5119,PAK,Pakistan,1976
Total greenhouse gas emissions (kt of CO2 equivalent),16998.27819,QAT,Qatar,1976
Total greenhouse gas emissions (kt of CO2 equivalent),110825.8983,SWE,Sweden,1976
Total greenhouse gas emissions (kt of CO2 equivalent),5868459.65,USA,United States,1976
Adjusted net national income per capita (annual % growth),-4.73043656586157,BGD,Bangladesh,1977
Adjusted net national income per capita (annual % growth),0.652269410223383,CAN,Canada,1977
Adjusted net national income per capita (annual % growth),2.27373133045219,DNK,Denmark,1977
Adjusted net national income per capita (annual % growth),-1.57244767756976,EGY,"Egypt, Arab Rep.",1977
Adjusted net national income per capita (annual % growth),5.27767612370131,IND,India,1977
Adjusted net national income per capita (annual % growth),0.99672466747198,NOR,Norway,1977
Adjusted net national income per capita (annual % growth),-3.90242005319655,SWE,Sweden,1977
Adjusted net national income per capita (annual % growth),3.36375099819359,USA,United States,1977
"Birth rate, crude (per 1,000 people)",29.777,ARE,United Arab Emirates,1977
"Birth rate, crude (per 1,000 people)",44.981,BGD,Bangladesh,1977
"Birth rate, crude (per 1,000 people)",15.5,CAN,Canada,1977
"Birth rate, crude (per 1,000 people)",12.2,DNK,Denmark,1977
"Birth rate, crude (per 1,000 people)",39.418,EGY,"Egypt, Arab Rep.",1977
"Birth rate, crude (per 1,000 people)",36.85,IND,India,1977
"Birth rate, crude (per 1,000 people)",12.6,NOR,Norway,1977
"Birth rate, crude (per 1,000 people)",42.286,PAK,Pakistan,1977
"Birth rate, crude (per 1,000 people)",35.355,QAT,Qatar,1977
"Birth rate, crude (per 1,000 people)",11.6,SWE,Sweden,1977
"Birth rate, crude (per 1,000 people)",15.1,USA,United States,1977
CO2 emissions (metric tons per capita),52.74519000631,ARE,United Arab Emirates,1977
CO2 emissions (metric tons per capita),0.0791166818106778,BGD,Bangladesh,1977
CO2 emissions (metric tons per capita),17.2028352375087,CAN,Canada,1977
CO2 emissions (metric tons per capita),12.1545851471744,DNK,Denmark,1977
CO2 emissions (metric tons per capita),0.93889977405919,EGY,"Egypt, Arab Rep.",1977
CO2 emissions (metric tons per capita),0.427724727602377,IND,India,1977
CO2 emissions (metric tons per capita),7.68461925625834,NOR,Norway,1977
CO2 emissions (metric tons per capita),0.343712603407227,PAK,Pakistan,1977
CO2 emissions (metric tons per capita),54.4464561919284,QAT,Qatar,1977
CO2 emissions (metric tons per capita),10.3985599051813,SWE,Sweden,1977
CO2 emissions (metric tons per capita),21.5324840060117,USA,United States,1977
Expense (% of GDP),30.4515416659696,DNK,Denmark,1977
Expense (% of GDP),42.4365704819791,EGY,"Egypt, Arab Rep.",1977
Expense (% of GDP),10.5053162518237,IND,India,1977
Expense (% of GDP),31.7652329749104,NOR,Norway,1977
Expense (% of GDP),30.097971505726,SWE,Sweden,1977
Expense (% of GDP),19.602983150369,USA,United States,1977
GDP growth (annual %),21.439330170199,ARE,United Arab Emirates,1977
GDP growth (annual %),2.67305605001984,BGD,Bangladesh,1977
GDP growth (annual %),3.43815146803614,CAN,Canada,1977
GDP growth (annual %),1.87028858991476,DNK,Denmark,1977
GDP growth (annual %),9.00304426663132,EGY,"Egypt, Arab Rep.",1977
GDP growth (annual %),7.25476458583583,IND,India,1977
GDP growth (annual %),4.16064473353124,NOR,Norway,1977
GDP growth (annual %),3.94769828741481,PAK,Pakistan,1977
GDP growth (annual %),-1.59625858334675,SWE,Sweden,1977
GDP growth (annual %),4.62415920523873,USA,United States,1977
GDP per capita (current US$),33823.3196498568,ARE,United Arab Emirates,1977
GDP per capita (current US$),131.373243400085,BGD,Bangladesh,1977
GDP per capita (current US$),8919.0574570796,CAN,Canada,1977
GDP per capita (current US$),9783.84085831334,DNK,Denmark,1977
GDP per capita (current US$),357.077947806179,EGY,"Egypt, Arab Rep.",1977
GDP per capita (current US$),186.213505781639,IND,India,1977
GDP per capita (current US$),10266.1206718698,NOR,Norway,1977
GDP per capita (current US$),213.16868599674,PAK,Pakistan,1977
GDP per capita (current US$),19842.1448883848,QAT,Qatar,1977
GDP per capita (current US$),11299.8254114264,SWE,Sweden,1977
GDP per capita (current US$),9452.57651914511,USA,United States,1977
GDP per capita growth (annual %),5.35044874349101,ARE,United Arab Emirates,1977
GDP per capita growth (annual %),0.141710082241246,BGD,Bangladesh,1977
GDP per capita growth (annual %),2.23471477074031,CAN,Canada,1977
GDP per capita growth (annual %),1.55351169391658,DNK,Denmark,1977
GDP per capita growth (annual %),6.55198056447969,EGY,"Egypt, Arab Rep.",1977
GDP per capita growth (annual %),4.82517616230074,IND,India,1977
GDP per capita growth (annual %),3.72132704505368,NOR,Norway,1977
GDP per capita growth (annual %),0.836448455505561,PAK,Pakistan,1977
GDP per capita growth (annual %),-1.94512716441196,SWE,Sweden,1977
GDP per capita growth (annual %),3.57715278544775,USA,United States,1977
GNI per capita (constant 2010 US$),343.342093016427,BGD,Bangladesh,1977
GNI per capita (constant 2010 US$),29435.9465362394,CAN,Canada,1977
GNI per capita (constant 2010 US$),34626.3035376138,DNK,Denmark,1977
GNI per capita (constant 2010 US$),908.65830159231,EGY,"Egypt, Arab Rep.",1977
GNI per capita (constant 2010 US$),422.856378192526,IND,India,1977
GNI per capita (constant 2010 US$),29304.9574560149,SWE,Sweden,1977
GNI per capita (constant 2010 US$),27319.5050695636,USA,United States,1977
"Industry (including construction), value added (% of GDP)",67.9817061865227,ARE,United Arab Emirates,1977
"Industry (including construction), value added (% of GDP)",16.7290739025876,BGD,Bangladesh,1977
"Industry (including construction), value added (% of GDP)",23.4992387867432,DNK,Denmark,1977
"Industry (including construction), value added (% of GDP)",24.7018843104057,EGY,"Egypt, Arab Rep.",1977
"Industry (including construction), value added (% of GDP)",24.4302266310826,IND,India,1977
"Industry (including construction), value added (% of GDP)",28.2719669816444,NOR,Norway,1977
"Industry (including construction), value added (% of GDP)",20.7675580127401,PAK,Pakistan,1977
"Life expectancy at birth, total (years)",66.171,ARE,United Arab Emirates,1977
"Life expectancy at birth, total (years)",51.098,BGD,Bangladesh,1977
"Life expectancy at birth, total (years)",74.2156097560976,CAN,Canada,1977
"Life expectancy at birth, total (years)",74.6324390243903,DNK,Denmark,1977
"Life expectancy at birth, total (years)",56.228,EGY,"Egypt, Arab Rep.",1977
"Life expectancy at birth, total (years)",52.257,IND,India,1977
"Life expectancy at birth, total (years)",75.3868292682927,NOR,Norway,1977
"Life expectancy at birth, total (years)",55.966,PAK,Pakistan,1977
"Life expectancy at birth, total (years)",71.644,QAT,Qatar,1977
"Life expectancy at birth, total (years)",75.379756097561,SWE,Sweden,1977
"Life expectancy at birth, total (years)",73.2560975609756,USA,United States,1977
"Net primary income (BoP, current US$)",-32165410.7595418,BGD,Bangladesh,1977
"Net primary income (BoP, current US$)",-6271711231.95287,CAN,Canada,1977
"Net primary income (BoP, current US$)",-548105876.487027,DNK,Denmark,1977
"Net primary income (BoP, current US$)",-276510650.966665,EGY,"Egypt, Arab Rep.",1977
"Net primary income (BoP, current US$)",-149175589.561351,IND,India,1977
"Net primary income (BoP, current US$)",-877858074.990176,NOR,Norway,1977
"Net primary income (BoP, current US$)",-189376657.941744,PAK,Pakistan,1977
"Net primary income (BoP, current US$)",-450733309.009283,SWE,Sweden,1977
"Net primary income (BoP, current US$)",17730000000.0,USA,United States,1977
Population density (people per sq. km of land area),10.3540411151788,ARE,United Arab Emirates,1977
Population density (people per sq. km of land area),564.366474610125,BGD,Bangladesh,1977
Population density (people per sq. km of land area),2.60909626755785,CAN,Canada,1977
Population density (people per sq. km of land area),120.09485485013,DNK,Denmark,1977
Population density (people per sq. km of land area),40.5139273695314,EGY,"Egypt, Arab Rep.",1977
Population density (people per sq. km of land area),219.430569859309,IND,India,1977
Population density (people per sq. km of land area),11.0698743113283,NOR,Norway,1977
Population density (people per sq. km of land area),92.0482682129514,PAK,Pakistan,1977
Population density (people per sq. km of land area),15.7035314384152,QAT,Qatar,1977
Population density (people per sq. km of land area),20.1090315348248,SWE,Sweden,1977
Population density (people per sq. km of land area),24.0462890983256,USA,United States,1977
Population growth (annual %),14.2122398115652,ARE,United Arab Emirates,1977
Population growth (annual %),2.49634429517123,BGD,Bangladesh,1977
Population growth (annual %),1.17025687783266,CAN,Canada,1977
Population growth (annual %),0.311445515827576,DNK,Denmark,1977
Population growth (annual %),2.27428643961728,EGY,"Egypt, Arab Rep.",1977
Population growth (annual %),2.29130082716146,IND,India,1977
Population growth (annual %),0.422661319522559,NOR,Norway,1977
Population growth (annual %),3.03879894624686,PAK,Pakistan,1977
Population growth (annual %),4.83018511140523,QAT,Qatar,1977
Population growth (annual %),0.355157699857837,SWE,Sweden,1977
Population growth (annual %),1.00577199618134,USA,United States,1977
"Pupil-teacher ratio, preprimary",26.1424007415771,DNK,Denmark,1977
"Pupil-teacher ratio, preprimary",5.16906976699829,NOR,Norway,1977
"Pupil-teacher ratio, preprimary",23.8409099578857,QAT,Qatar,1977
"Pupil-teacher ratio, primary",15.6713104248047,ARE,United Arab Emirates,1977
"Pupil-teacher ratio, primary",47.1829414367676,BGD,Bangladesh,1977
"Pupil-teacher ratio, primary",33.3698196411133,EGY,"Egypt, Arab Rep.",1977
"Pupil-teacher ratio, primary",41.4708709716797,PAK,Pakistan,1977
"Pupil-teacher ratio, primary",18.3485794067383,QAT,Qatar,1977
Total greenhouse gas emissions (kt of CO2 equivalent),69646.4002,ARE,United Arab Emirates,1977
Total greenhouse gas emissions (kt of CO2 equivalent),114977.89,BGD,Bangladesh,1977
Total greenhouse gas emissions (kt of CO2 equivalent),574647.58,CAN,Canada,1977
Total greenhouse gas emissions (kt of CO2 equivalent),81429.0777,DNK,Denmark,1977
Total greenhouse gas emissions (kt of CO2 equivalent),72555.628,EGY,"Egypt, Arab Rep.",1977
Total greenhouse gas emissions (kt of CO2 equivalent),871680.045,IND,India,1977
Total greenhouse gas emissions (kt of CO2 equivalent),64371.891,NOR,Norway,1977
Total greenhouse gas emissions (kt of CO2 equivalent),106850.7459,PAK,Pakistan,1977
Total greenhouse gas emissions (kt of CO2 equivalent),15749.87406,QAT,Qatar,1977
Total greenhouse gas emissions (kt of CO2 equivalent),107418.304,SWE,Sweden,1977
Total greenhouse gas emissions (kt of CO2 equivalent),6048233.1,USA,United States,1977
Adjusted net national income per capita (annual % growth),6.09320403926378,BGD,Bangladesh,1978
Adjusted net national income per capita (annual % growth),1.67364569266704,CAN,Canada,1978
Adjusted net national income per capita (annual % growth),3.76903923333707,DNK,Denmark,1978
Adjusted net national income per capita (annual % growth),-9.04058496828422,EGY,"Egypt, Arab Rep.",1978
Adjusted net national income per capita (annual % growth),2.25739742702311,IND,India,1978
Adjusted net national income per capita (annual % growth),0.655709613225341,NOR,Norway,1978
Adjusted net national income per capita (annual % growth),0.792511537240941,SWE,Sweden,1978
Adjusted net national income per capita (annual % growth),4.12438376027204,USA,United States,1978
"Birth rate, crude (per 1,000 people)",29.664,ARE,United Arab Emirates,1978
"Birth rate, crude (per 1,000 people)",44.543,BGD,Bangladesh,1978
"Birth rate, crude (per 1,000 people)",15.2,CAN,Canada,1978
"Birth rate, crude (per 1,000 people)",12.2,DNK,Denmark,1978
"Birth rate, crude (per 1,000 people)",39.298,EGY,"Egypt, Arab Rep.",1978
"Birth rate, crude (per 1,000 people)",36.577,IND,India,1978
"Birth rate, crude (per 1,000 people)",12.8,NOR,Norway,1978
"Birth rate, crude (per 1,000 people)",42.257,PAK,Pakistan,1978
"Birth rate, crude (per 1,000 people)",35.466,QAT,Qatar,1978
"Birth rate, crude (per 1,000 people)",11.3,SWE,Sweden,1978
"Birth rate, crude (per 1,000 people)",15.0,USA,United States,1978
CO2 emissions (metric tons per capita),53.6373164589687,ARE,United Arab Emirates,1978
CO2 emissions (metric tons per capita),0.0797553936093758,BGD,Bangladesh,1978
CO2 emissions (metric tons per capita),17.3556294623886,CAN,Canada,1978
CO2 emissions (metric tons per capita),11.9739262277225,DNK,Denmark,1978
CO2 emissions (metric tons per capita),0.952470163100181,EGY,"Egypt, Arab Rep.",1978
CO2 emissions (metric tons per capita),0.424114081315553,IND,India,1978
CO2 emissions (metric tons per capita),8.57238637967946,NOR,Norway,1978
CO2 emissions (metric tons per capita),0.357095015772312,PAK,Pakistan,1978
